CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
,India,M,,,26075.85,,,,
,India,F,,,16594.86,,,,
,India,M,,,95.0,,,,
,India,F,,,5691.54,,,,
,India,M,,,8901.17,,,,
,India,M,,,20719.13,,,,
,India,M,,,4231681.9,,,,
,India,M,,,12423.19,,,,
,India,F,,,18.79,,,,
,India,M,,,3083.64,,,,
,India,M,,,4642.71,,,,
,India,M,,,23341.55,,,,
,India,M,,,42700.06,,,,
,India,M,,,9239.91,,,,
,India,M,,,35218.02,,,,
,India,M,,,16777.46,,,,
,India,M,,,39679.41,,,,
,India,M,,,15072.9,,,,
,India,M,,,3693.99,,,,
,India,M,,,23509.82,,,,
,India,M,,,10115.0,,,,
,India,F,,,82.57,,,,
,India,M,,,8558.75,,,,
,India,M,,,22345.72,,,,
,India,F,,,15960.29,,,,
,India,F,,,38.08,,,,
,India,F,,,8577.17,,,,
,India,F,,,5643.57,,,,
,India,M,,,53817.53,,,,
,India,M,,,10697.25,,,,
,India,M,,,6069.51,,,,
,India,M,,,111480.27,,,,
,India,F,,,8236.78,,,,
,India,F,,,6388.02,,,,
,India,F,,,85626.45,,,,
,India,M,,,10892.02,,,,
,India,M,,,6340.73,,,,
,India,M,,,12429.14,,,,
,India,M,,,12946.8,,,,
,India,M,,,16087.91,,,,
,India,M,,,405988.15,,,,
,India,M,,,184235.65,,,,
,India,M,,,12233.01,,,,
,India,M,,,1457.38,,,,
,India,M,,,1418.07,,,,
,India,M,,,20981.17,,,,
,India,M,,,11089.94,,,,
,India,M,,,85820.88,,,,
,India,F,,,138640.43,,,,
,India,M,,,168377.8,,,,
,India,M,,,1.74,,,,
,India,M,,,997.84,,,,
,India,M,,,37454.54,,,,
,India,M,,,9609.08,,,,
,India,F,,,112571.79,,,,
,India,F,,,3324.62,,,,
,India,M,,,4276.76,,,,
,India,M,,,58076.59,,,,
,India,M,,,4651.46,,,,
,India,M,,,851744.64,,,,
,India,M,,,5619.7,,,,
,India,M,,,210613.39,,,,
,India,M,,,8405.11,,,,
,India,M,,,10247.34,,,,
,India,M,,,106477.52,,,,
,India,F,,,470.52,,,,
,India,M,,,53.04,,,,
,India,M,,,31339.15,,,,
,India,F,,,15130.12,,,,
,India,F,,,55358.78,,,,
,India,M,,,473.56,,,,
,India,M,,,32.28,,,,
,India,M,,,2358.99,,,,
,India,M,,,72.41,,,,
,India,M,,,43.4,,,,
,India,M,,,46113.39,,,,
,India,M,,,415650.45,,,,
,India,M,,,18488.66,,,,
,India,M,,,98851.3,,,,
,India,M,,,35.61,,,,
,India,F,,,123079.53,,,,
,India,M,,,1082.96,,,,
,India,M,,,40484.71,,,,
,India,F,,,22219.99,,,,
,India,F,,,172850.04,,,,
,India,M,,,34003.77,,,,
,India,M,,,31694.93,,,,
,India,M,,,397037.75,,,,
,India,M,,,11522.05,,,,
,India,F,,,27168.23,,,,
,India,F,,,405312.86,,,,
,India,M,,,22428.42,,,,
,India,M,,,11.32,,,,
,India,M,,,23864.75,,,,
,India,M,,,43850.87,,,,
,India,M,,,185.68,,,,
,India,M,,,61706.57,,,,
,India,M,,,881766.1,,,,
,India,M,,,223237.48,,,,
,India,M,,,67285.52,,,,
,India,M,,,14446.45,,,,
,India,F,,,54556.35,,,,
,India,F,,,7198.66,,,,
,India,M,,,1473749.77,,,,
,India,M,,,32291.53,,,,
,India,M,,,421084.52,,,,
,India,M,,,44129.94,,,,
,India,M,,,280193.23,,,,
,India,M,,,11430.26,,,,
,India,M,,,5.87,,,,
,India,M,,,27613.11,,,,
,India,M,,,119599.55,,,,
,India,M,,,2497.61,,,,
,India,M,,,10875.61,,,,
,India,F,,,9573.11,,,,
,India,M,,,4462.65,,,,
,India,M,,,7875.48,,,,
,India,M,,,22884.05,,,,
,India,F,,,12162.91,,,,
,India,M,,,4810.47,,,,
,India,M,,,4757.86,,,,
,India,M,,,47197.08,,,,
,India,M,,,41707.31,,,,
,India,F,,,25148.44,,,,
,India,F,,,12346.58,,,,
,India,M,,,36531.92,,,,
,India,F,,,18762.3,,,,
,India,M,,,8242.85,,,,
,India,M,,,976.38,,,,
,India,M,,,114602.58,,,,
,India,M,,,17616.48,,,,
,India,M,,,86390.07,,,,
,India,M,,,846.92,,,,
,India,F,,,5739.02,,,,
,India,F,,,7235.96,,,,
,India,M,,,59.54,,,,
,India,F,,,949.11,,,,
,India,M,,,139.81,,,,
,India,F,,,403.16,,,,
,India,M,,,49508.92,,,,
,India,M,,,21377.78,,,,
,India,M,,,105876.03,,,,
,India,F,,,45203.02,,,,
,India,M,,,3782.21,,,,
,India,M,,,13781.79,,,,
,India,M,,,96.2,,,,
,India,F,,,7465.52,,,,
,India,M,,,11252.09,,,,
,India,M,,,6025.41,,,,
,India,M,,,85983.58,,,,
,India,M,,,402.91,,,,
,India,F,,,207703.6,,,,
,India,M,,,821.66,,,,
,India,M,,,913.86,,,,
,India,M,,,16378.43,,,,
,India,F,,,50923.48,,,,
,India,M,,,891.56,,,,
,India,F,,,16941.68,,,,
,India,M,,,143712.17,,,,
,India,M,,,16871.67,,,,
,India,M,,,23937.68,,,,
,India,M,,,46877.88,,,,
,India,F,,,0.29,,,,
,India,M,,,452.05,,,,
,India,M,,,24951.49,,,,
,India,M,,,11643.61,,,,
,India,F,,,119948.16,,,,
,India,M,,,51.56,,,,
,India,M,,,206670.71,,,,
,India,M,,,2353.57,,,,
,India,M,,,47341.39,,,,
,India,M,,,24761.08,,,,
,India,F,,,19278.78,,,,
,India,M,,,36731.81,,,,
,India,M,,,32225.51,,,,
,India,F,,,403464.31,,,,
,India,F,,,47104.5,,,,
,India,M,,,1735.58,,,,
,India,F,,,3881.0,,,,
,India,M,,,945.34,,,,
,India,M,,,12139.16,,,,
,India,M,,,15487.45,,,,
,India,M,,,177157.85,,,,
,India,M,,,2109.16,,,,
,India,F,,,917.15,,,,
,India,M,,,39941.46,,,,
,India,M,,,73497.33,,,,
,India,M,,,26834.04,,,,
,India,F,,,23918.49,,,,
,India,M,,,132.09,,,,
,India,M,,,9531.11,,,,
,India,M,,,37194.52,,,,
,India,F,,,4523.16,,,,
,India,F,,,235.02,,,,
,India,F,,,133735.03,,,,
,India,M,,,22.31,,,,
,India,F,,,138938.73,,,,
,India,M,,,91101.13,,,,
,India,M,,,12.11,,,,
,India,M,,,25179.87,,,,
,India,M,,,25923.56,,,,
,India,F,,,1972948.61,,,,
,India,F,,,107800.83,,,,
,India,M,,,22749.5,,,,
,India,M,,,4418.57,,,,
,India,F,,,28337.49,,,,
,India,M,,,57881.02,,,,
,India,M,,,855.26,,,,
,India,M,,,53079.91,,,,
,India,M,,,21242.99,,,,
,India,M,,,8.23,,,,
,India,M,,,1.61,,,,
,India,F,,,12203.7,,,,
,India,M,,,33511.79,,,,
,India,M,,,71648.02,,,,
,India,F,,,3895.13,,,,
,India,M,,,15237.86,,,,
,India,F,,,593.65,,,,
,India,F,,,367030.5,,,,
,India,F,,,2216.68,,,,
,India,F,,,2757.19,,,,
,India,F,,,1107.58,,,,
,India,M,,,22812.6,,,,
,India,M,,,49363.5,,,,
,India,M,,,1586901.17,,,,
,India,M,,,9661.3,,,,
,India,M,,,283335.2,,,,
,India,M,,,47195.42,,,,
,India,F,,,16909.14,,,,
,India,M,,,2768.45,,,,
,India,F,,,11908.11,,,,
,India,M,,,25215.47,,,,
,India,M,,,8425.46,,,,
,India,M,,,1600.37,,,,
,India,F,,,30162.68,,,,
,India,F,,,15912.24,,,,
,India,F,,,405.54,,,,
,India,M,,,20796.14,,,,
,India,M,,,1566679.09,,,,
,India,M,,,100694.85,,,,
,India,M,,,26852.2,,,,
,India,M,,,12154.39,,,,
,India,M,,,75289.14,,,,
,India,F,,,31985.25,,,,
,India,F,,,68232.02,,,,
,India,M,,,171337.5,,,,
,India,F,,,28975.21,,,,
,India,F,,,31683.79,,,,
,India,M,,,31532.24,,,,
,India,M,,,2452.33,,,,
,India,M,,,25902.9,,,,
,India,M,,,3353.77,,,,
,India,M,,,5588.78,,,,
,India,M,,,66515.91,,,,
,India,M,,,82992.08,,,,
,India,F,,,114791.67,,,,
,India,M,,,2802.26,,,,
,India,M,,,456121.42,,,,
,India,F,,,54284.53,,,,
,India,M,,,36848.62,,,,
,India,F,,,4728.54,,,,
,India,M,,,556.44,,,,
,India,M,,,400251.07,,,,
,India,M,,,90067.05,,,,
,India,M,,,84171.31,,,,
,India,M,,,37110.26,,,,
,India,M,,,1444528.93,,,,
,India,F,,,42986.24,,,,
,India,M,,,93259.77,,,,
,India,F,,,1378.63,,,,
,India,M,,,42892.23,,,,
,India,M,,,98.1,,,,
,India,M,,,1880.32,,,,
,India,M,,,218560.68,,,,
,India,M,,,147389.81,,,,
,India,M,,,121700.83,,,,
,India,M,,,9.46,,,,
,India,F,,,9701.78,,,,
,India,M,,,4347.18,,,,
,India,M,,,2500.64,,,,
,India,M,,,3947.56,,,,
,India,M,,,8829.27,,,,
,India,M,,,24689.22,,,,
,India,M,,,11731.83,,,,
,India,M,,,3563.55,,,,
,India,F,,,148928.55,,,,
,India,M,,,2807420.85,,,,
,India,M,,,15002.44,,,,
,India,F,,,561105.42,,,,
,India,F,,,535125.96,,,,
,India,M,,,64954.42,,,,
,India,M,,,4162.85,,,,
,India,M,,,6698.43,,,,
,India,F,,,554.32,,,,
,India,M,,,21088.16,,,,
,India,M,,,1746.81,,,,
,India,M,,,29685.9,,,,
,India,M,,,26925.97,,,,
,India,F,,,51338.12,,,,
,India,M,,,7483.77,,,,
,India,M,,,392411.95,,,,
,India,M,,,634188.12,,,,
,India,M,,,17630.62,,,,
,India,M,,,3954.42,,,,
,India,M,,,151668.85,,,,
,India,M,,,54184.67,,,,
,India,F,,,1118.15,,,,
,India,F,,,493206.75,,,,
,India,M,,,9221.15,,,,
,India,F,,,133881.73,,,,
,India,F,,,33059.28,,,,
,India,F,,,5193.06,,,,
,India,M,,,223574.37,,,,
,India,M,,,5008.24,,,,
,India,M,,,363421.27,,,,
,India,M,,,5318.63,,,,
,India,M,,,258589.19,,,,
,India,M,,,149852.67,,,,
,India,M,,,6561.82,,,,
,India,M,,,2659740.71,,,,
,India,M,,,1262.28,,,,
,India,F,,,25000.01,,,,
,India,M,,,118130.78,,,,
,India,M,,,225.7,,,,
,India,M,,,28759.38,,,,
,India,M,,,1249.45,,,,
,India,M,,,36.02,,,,
,India,F,,,971.67,,,,
,India,F,,,2285.84,,,,
,India,F,,,171456.71,,,,
,India,F,,,443434.63,,,,
,India,F,,,15007.02,,,,
,India,F,,,2594756.6,,,,
,India,M,,,6025.34,,,,
,India,F,,,27964.56,,,,
,India,F,,,61.07,,,,
,India,F,,,5043.4,,,,
,India,M,,,7390.29,,,,
,India,F,,,1345.18,,,,
,India,M,,,13041.67,,,,
,India,M,,,48.86,,,,
,India,M,,,79.15,,,,
,India,F,,,7101.98,,,,
,India,F,,,302.52,,,,
,India,M,,,558.52,,,,
,India,M,,,91.39,,,,
,India,M,,,78091.06,,,,
,India,F,,,148975.14,,,,
,India,M,,,35139.73,,,,
,India,F,,,139332.29,,,,
,India,M,,,5292.28,,,,
,India,M,,,727.94,,,,
,India,M,,,391502.34,,,,
,India,M,,,1326.24,,,,
,India,F,,,14.12,,,,
,India,F,,,123881.16,,,,
,India,M,,,17553.84,,,,
,India,M,,,14749.56,,,,
,India,F,,,2518.04,,,,
,India,F,,,38320.35,,,,
,India,F,,,2170.04,,,,
,India,M,,,229.11,,,,
,India,M,,,5351.65,,,,
,India,M,,,2415.99,,,,
,India,M,,,2911.05,,,,
,India,M,,,11342.78,,,,
,India,M,,,13390.61,,,,
,India,M,,,1156923.67,,,,
,India,M,,,3.68,,,,
,India,M,,,98309.51,,,,
,India,F,,,46.47,,,,
,India,F,,,187199.43,,,,
,India,F,,,119135.46,,,,
,India,M,,,19176.3,,,,
,India,M,,,295.02,,,,
,India,F,,,218.05,,,,
,India,M,,,6229.67,,,,
,India,M,,,13031.71,,,,
,India,M,,,38820.11,,,,
,India,M,,,13007.14,,,,
,India,M,,,8093.17,,,,
,India,M,,,5001.26,,,,
,India,F,,,3240.67,,,,
,India,F,,,29469.22,,,,
,India,M,,,1146.77,,,,
,India,M,,,2052.99,,,,
,India,M,,,286.27,,,,
,India,M,,,4231681.9,,,,
,India,M,,,16315.64,,,,
,India,M,,,4754.57,,,,
,India,M,,,4.75,,,,
,India,M,,,8629.8,,,,
,India,F,,,9877.75,,,,
,India,M,,,49.36,,,,
,India,M,,,7086.66,,,,
,India,M,,,8536.43,,,,
,India,M,,,142.72,,,,
,India,M,,,16214.24,,,,
,India,M,,,60259.97,,,,
,India,M,,,954979.96,,,,
,India,M,,,8647.87,,,,
,India,M,,,160280.1,,,,
,India,M,,,30483.06,,,,
,India,M,,,7132.5,,,,
,India,M,,,1068.53,,,,
,India,M,,,9682.51,,,,
,India,F,,,11745.35,,,,
,India,M,,,13.14,,,,
,India,M,,,4526.54,,,,
,India,M,,,100315.5,,,,
,India,M,,,6214.58,,,,
,India,M,,,293818.71,,,,
,India,F,,,356.91,,,,
,India,F,,,117455.04,,,,
,India,F,,,297528.73,,,,
,India,M,,,3964.82,,,,
,India,M,,,488975.77,,,,
,India,M,,,408966.96,,,,
,India,M,,,20443.64,,,,
,India,F,,,22331.79,,,,
,India,M,,,27302.65,,,,
,India,M,,,1295.92,,,,
,India,F,,,886.01,,,,
,India,M,,,11344.6,,,,
,India,M,,,18258.74,,,,
,India,M,,,660.08,,,,
,India,M,,,2841.4,,,,
,India,M,,,2200.93,,,,
,India,M,,,6297.06,,,,
,India,M,,,858.01,,,,
,India,M,,,19721.89,,,,
,India,M,,,29843.62,,,,
,India,M,,,2203.72,,,,
,India,M,,,1036.07,,,,
,India,M,,,1262.35,,,,
,India,M,,,2004.82,,,,
,India,M,,,28904.94,,,,
,India,F,,,44386.36,,,,
,India,M,,,55241.95,,,,
,India,M,,,76120.64,,,,
,India,M,,,17853.65,,,,
,India,F,,,9053.15,,,,
,India,M,,,64.9,,,,
,India,M,,,3964.4,,,,
,India,M,,,392444.75,,,,
,India,M,,,32314.77,,,,
,India,M,,,167612.5,,,,
,India,M,,,3371.38,,,,
,India,M,,,9982.57,,,,
,India,M,,,220.66,,,,
,India,M,,,3345.81,,,,
,India,M,,,18873.89,,,,
,India,F,,,402.23,,,,
,India,F,,,44903.57,,,,
,India,M,,,47030.69,,,,
,India,M,,,73007.01,,,,
,India,M,,,2136.11,,,,
,India,M,,,10895.0,,,,
,India,M,,,16462.07,,,,
,India,M,,,320241.69,,,,
,India,M,,,414.78,,,,
,India,M,,,57978.86,,,,
,India,F,,,11788.04,,,,
,India,M,,,4629.9,,,,
,India,M,,,15529.02,,,,
,India,F,,,182109.76,,,,
,India,M,,,82.69,,,,
,India,M,,,2538.36,,,,
,India,M,,,6197.56,,,,
,India,M,,,106395.21,,,,
,India,M,,,48.35,,,,
,India,M,,,9714.78,,,,
,India,M,,,114673.09,,,,
,India,M,,,67652.07,,,,
,India,M,,,191.68,,,,
,India,M,,,124931.18,,,,
,India,M,,,2906.81,,,,
,India,M,,,53026.05,,,,
,India,F,,,95895.14,,,,
,India,M,,,8752.13,,,,
,India,M,,,92514.57,,,,
,India,F,,,7792.38,,,,
,India,M,,,2327.06,,,,
,India,F,,,217967.58,,,,
,India,M,,,14648.28,,,,
,India,M,,,6334.63,,,,
,India,F,,,26930.69,,,,
,India,M,,,1617441.17,,,,
,India,F,,,627.41,,,,
,India,M,,,731374.24,,,,
,India,F,,,25236.82,,,,
,India,M,,,15846.83,,,,
,India,M,,,151818.9,,,,
,India,F,,,3004.71,,,,
,India,M,,,19130.8,,,,
,India,M,,,29026.73,,,,
,India,M,,,31434.55,,,,
,India,M,,,1397754.86,,,,
,India,M,,,11976.1,,,,
,India,F,,,203667.33,,,,
,India,F,,,712897.8,,,,
,India,M,,,2402.04,,,,
,India,F,,,2620.29,,,,
,India,M,,,58065.43,,,,
,India,M,,,340431.69,,,,
,India,F,,,15737.64,,,,
,India,M,,,6961.84,,,,
,India,M,,,99105.18,,,,
,India,F,,,2231.85,,,,
,India,M,,,391757.71,,,,
,India,M,,,28395.52,,,,
,India,M,,,17680.83,,,,
,India,M,,,339943.21,,,,
,India,F,,,278.34,,,,
,India,M,,,224.12,,,,
,India,F,,,157933.03,,,,
,India,M,,,57.12,,,,
,India,M,,,20814.37,,,,
,India,M,,,7756.05,,,,
,India,F,,,448992.61,,,,
,India,M,,,29017.0,,,,
,India,M,,,44296.97,,,,
,India,M,,,20162.79,,,,
,India,M,,,4.11,,,,
,India,F,,,11086.93,,,,
,India,M,,,39636.32,,,,
,India,F,,,67519.04,,,,
,India,F,,,9760.82,,,,
,India,M,,,110709.69,,,,
,India,M,,,20.1,,,,
,India,M,,,110362.26,,,,
,India,M,,,524872.13,,,,
,India,M,,,206867.45,,,,
,India,M,,,10343.04,,,,
,India,M,,,27489.88,,,,
,India,M,,,30774.49,,,,
,India,M,,,28826.03,,,,
,India,F,,,32913.46,,,,
,India,M,,,58.56,,,,
,India,F,,,60.22,,,,
,India,M,,,1096.61,,,,
,India,M,,,122606.77,,,,
,India,M,,,4425.78,,,,
,India,M,,,50307.43,,,,
,India,M,,,150311.57,,,,
,India,M,,,32875.0,,,,
,India,M,,,35963.43,,,,
,India,F,,,2349.27,,,,
,India,M,,,7.93,,,,
,India,M,,,4005.52,,,,
,India,M,,,7539.23,,,,
,India,F,,,28444.87,,,,
,India,M,,,25575.06,,,,
,India,M,,,1.38,,,,
,India,M,,,25379.01,,,,
,India,M,,,5073.25,,,,
,India,M,,,287.63,,,,
,India,M,,,12.97,,,,
,India,M,,,13544.31,,,,
,India,M,,,13550.6,,,,
,India,M,,,16046.61,,,,
,India,M,,,1662.78,,,,
,India,F,,,129126.65,,,,
,India,F,,,55735.62,,,,
,India,F,,,24801.32,,,,
,India,M,,,102856.46,,,,
,India,M,,,62914.77,,,,
,India,M,,,1817.33,,,,
,India,M,,,40611.32,,,,
,India,M,,,22391.62,,,,
,India,F,,,1036.61,,,,
,India,F,,,14451356.76,,,,
,India,M,,,13263.93,,,,
,India,M,,,3833.45,,,,
,India,M,,,16274.36,,,,
,India,M,,,222039.55,,,,
,India,M,,,19983.59,,,,
,India,M,,,1172.14,,,,
,India,M,,,27021.05,,,,
,India,F,,,135066.94,,,,
,India,M,,,40.84,,,,
,India,M,,,24652.24,,,,
,India,F,,,4072.38,,,,
,India,M,,,17105.53,,,,
,India,M,,,53.28,,,,
,India,M,,,1854.34,,,,
,India,M,,,30853.97,,,,
,India,M,,,11631.51,,,,
,India,M,,,15838.12,,,,
,India,F,,,25129.43,,,,
,India,M,,,60.76,,,,
,India,M,,,2185.4,,,,
,India,M,,,119098.5,,,,
,India,M,,,45264.07,,,,
,India,M,,,54734.04,,,,
,India,F,,,10127.84,,,,
,India,M,,,47779.87,,,,
,India,M,,,15016.85,,,,
,India,M,,,377.65,,,,
,India,M,,,3591.89,,,,
,India,F,,,9642.54,,,,
,India,F,,,99.79,,,,
,India,F,,,13592.35,,,,
,India,M,,,2097716.24,,,,
,India,M,,,249857.66,,,,
,India,M,,,20540.23,,,,
,India,F,,,946963.58,,,,
,India,M,,,27857.56,,,,
,India,F,,,1373390.31,,,,
,India,M,,,290772.09,,,,
,India,M,,,93332.98,,,,
,India,M,,,88.37,,,,
,India,F,,,105073.06,,,,
,India,F,,,38863.25,,,,
,India,M,,,75235.59,,,,
,India,M,,,3224005.14,,,,
,India,M,,,66810.13,,,,
,India,M,,,20529.75,,,,
,India,F,,,319451.74,,,,
,India,M,,,33548.76,,,,
,India,F,,,6141.62,,,,
,India,M,,,164.5,,,,
,India,M,,,10307.17,,,,
,India,M,,,51.3,,,,
,India,F,,,10488.48,,,,
,India,F,,,15963.41,,,,
,India,M,,,2574.8,,,,
,India,M,,,24345.1,,,,
,India,M,,,37247.49,,,,
,India,M,,,2440.19,,,,
,India,M,,,3099.57,,,,
,India,M,,,12204.41,,,,
,India,M,,,58743.78,,,,
,India,M,,,11734.08,,,,
,India,M,,,45407.82,,,,
,India,M,,,3181.17,,,,
,India,F,,,10518.87,,,,
,India,M,,,4546.31,,,,
,India,M,,,1679.67,,,,
,India,M,,,20.92,,,,
,India,M,,,12.17,,,,
,India,M,,,4426.13,,,,
,India,M,,,153.43,,,,
,India,F,,,10046.42,,,,
,India,M,,,377.8,,,,
,India,M,,,8114.96,,,,
,India,M,,,19477.31,,,,
,India,M,,,0.43,,,,
,India,F,,,25451.98,,,,
,India,M,,,56288.31,,,,
,India,M,,,16332.4,,,,
,India,F,,,65712.27,,,,
,India,M,,,1949.02,,,,
,India,M,,,26320.4,,,,
,India,M,,,7976.97,,,,
,India,M,,,4058.43,,,,
,India,M,,,83769.96,,,,
,India,F,,,56084.55,,,,
,India,M,,,8548.87,,,,
,India,M,,,24844.97,,,,
,India,M,,,4762.54,,,,
,India,F,,,449823.04,,,,
,India,F,,,7124.88,,,,
,India,F,,,28378.48,,,,
,India,M,,,74572.94,,,,
,India,M,,,12.01,,,,
,India,F,,,15963.41,,,,
,India,M,,,25756.82,,,,
,India,M,,,5191.13,,,,
,India,M,,,8624.41,,,,
,India,M,,,11260.42,,,,
,India,M,,,241794.04,,,,
,India,M,,,17630.1,,,,
,India,M,,,11479.37,,,,
,India,M,,,537063.1,,,,
,India,M,,,8594.56,,,,
,India,F,,,41268.37,,,,
,India,M,,,246019.95,,,,
,India,M,,,22142421.47,,,,
,India,M,,,16577.6,,,,
,India,M,,,91428.54,,,,
,India,M,,,54927.66,,,,
,India,F,,,45001.51,,,,
,India,M,,,343.04,,,,
,India,M,,,885.71,,,,
,India,F,,,151945.9,,,,
,India,M,,,601649.14,,,,
,India,F,,,5105.33,,,,
,India,F,,,841.47,,,,
,India,M,,,566.02,,,,
,India,M,,,7.84,,,,
,India,M,,,10796.26,,,,
,India,M,,,29414.79,,,,
,India,F,,,12.44,,,,
,India,F,,,62023.69,,,,
,India,F,,,25729.68,,,,
,India,F,,,5474.34,,,,
,India,F,,,106723.06,,,,
,India,M,,,6653.94,,,,
,India,M,,,3076.87,,,,
,India,M,,,77752.97,,,,
,India,M,,,92995.47,,,,
,India,M,,,10059.77,,,,
,India,F,,,119001.15,,,,
,India,M,,,89455.69,,,,
,India,M,,,2166.21,,,,
,India,M,,,19731.41,,,,
,India,M,,,412248.13,,,,
,India,M,,,16796.29,,,,
,India,M,,,596.95,,,,
,India,M,,,66648.08,,,,
,India,F,,,59637.37,,,,
,India,M,,,16878.27,,,,
,India,M,,,2.82,,,,
,India,M,,,8918.1,,,,
,India,M,,,82502.81,,,,
,India,F,,,25499.5,,,,
,India,M,,,4963.97,,,,
,India,M,,,14681.31,,,,
,India,F,,,41094.02,,,,
,India,M,,,105752.76,,,,
,India,M,,,24769.02,,,,
,India,M,,,30864.46,,,,
,India,F,,,13561.32,,,,
,India,M,,,13185.35,,,,
,India,M,,,13236.24,,,,
,India,M,,,14934.73,,,,
,India,M,,,2535.45,,,,
,India,M,,,9014.03,,,,
,India,M,,,17933.12,,,,
,India,F,,,105288.55,,,,
,India,M,,,21381.56,,,,
,India,M,,,2343.42,,,,
,India,F,,,12198.09,,,,
,India,F,,,27925.94,,,,
,India,F,,,18235.29,,,,
,India,M,,,3898.43,,,,
,India,M,,,16015.31,,,,
,India,M,,,42688.69,,,,
,India,F,,,200265.6,,,,
,India,M,,,82.34,,,,
,India,M,,,4378.46,,,,
,India,M,,,59084.76,,,,
,India,F,,,21788.38,,,,
,India,M,,,27120.91,,,,
,India,F,,,1091586.83,,,,
,India,M,,,58410.9,,,,
,India,M,,,49125.42,,,,
,India,F,,,14375.0,,,,
,India,M,,,11587.17,,,,
,India,M,,,44.89,,,,
,India,M,,,6736.72,,,,
,India,F,,,1136.85,,,,
,India,M,,,4504.79,,,,
,India,M,,,14038.89,,,,
,India,M,,,135327.79,,,,
,India,F,,,31.36,,,,
,India,M,,,8828.84,,,,
,India,M,,,222.81,,,,
,India,M,,,24575.27,,,,
,India,M,,,203924.99,,,,
,India,M,,,29078.09,,,,
,India,M,,,3221.89,,,,
,India,M,,,23537.71,,,,
,India,M,,,21882.61,,,,
,India,M,,,11485.61,,,,
,India,M,,,137129.86,,,,
,India,M,,,93332.98,,,,
,India,M,,,11279.99,,,,
,India,M,,,351.72,,,,
,India,F,,,13727.8,,,,
,India,F,,,258491.95,,,,
,India,M,,,524131.6,,,,
,India,M,,,18.05,,,,
,India,M,,,23600.35,,,,
,India,M,,,32182.79,,,,
,India,M,,,87059.19,,,,
,India,M,,,52889.26,,,,
,India,M,,,6030.94,,,,
,India,F,,,26741.02,,,,
,India,M,,,21.75,,,,
,India,F,,,26.71,,,,
,India,M,,,328734.96,,,,
,India,M,,,14831.84,,,,
,India,M,,,157333.33,,,,
,India,F,,,104028.73,,,,
,India,M,,,708153.24,,,,
,India,F,,,3370.12,,,,
,India,M,,,106262.07,,,,
,India,M,,,9650.48,,,,
,India,F,,,8695.74,,,,
,India,M,,,4340.3,,,,
,India,M,,,1513.19,,,,
,India,M,,,423975.25,,,,
,India,M,,,14426.45,,,,
,India,M,,,11022.21,,,,
,India,M,,,53634.52,,,,
,India,M,,,706.56,,,,
,India,F,,,302901.96,,,,
,India,M,,,5395.0,,,,
,India,F,,,6594.42,,,,
,India,M,,,11.85,,,,
,India,M,,,12833.26,,,,
,India,F,,,556.91,,,,
,India,M,,,2136.11,,,,
,India,M,,,49043.96,,,,
,India,M,,,58390.97,,,,
,India,F,,,2835.73,,,,
,India,M,,,446739.29,,,,
,India,F,,,206199.12,,,,
,India,M,,,16900.8,,,,
,India,M,,,149907.27,,,,
,India,M,,,12616.44,,,,
,India,M,,,58587.16,,,,
,India,F,,,24629.61,,,,
,India,M,,,8389.29,,,,
,India,M,,,0.5,,,,
,India,F,,,12783.48,,,,
,India,F,,,111649.63,,,,
,India,M,,,59152.66,,,,
,India,M,,,2452.94,,,,
,India,M,,,594.94,,,,
,India,F,,,384791.5,,,,
,India,F,,,1039.71,,,,
,India,M,,,160659.65,,,,
,India,M,,,58469.08,,,,
,India,F,,,164517.71,,,,
,India,M,,,127744.71,,,,
,India,M,,,99184.4,,,,
,India,M,,,34.14,,,,
,India,M,,,16533.26,,,,
,India,F,,,3601.66,,,,
,India,M,,,106381.8,,,,
,India,M,,,16044.98,,,,
,India,M,,,49172.49,,,,
,India,M,,,10691.94,,,,
,India,M,,,10910.87,,,,
,India,M,,,49733.32,,,,
,India,M,,,15381.75,,,,
,India,F,,,47.36,,,,
,India,M,,,22345.72,,,,
,India,M,,,1281.59,,,,
,India,F,,,2038.76,,,,
,India,M,,,2734.43,,,,
,India,M,,,5871.66,,,,
,India,M,,,46559.25,,,,
,India,F,,,41569.5,,,,
,India,M,,,29241.44,,,,
,India,M,,,5538.89,,,,
,India,M,,,18111.31,,,,
,India,M,,,45977.29,,,,
,India,M,,,11673.96,,,,
,India,F,,,18762.3,,,,
,India,M,,,92701.34,,,,
,India,M,,,13680.36,,,,
,India,F,,,11323.13,,,,
,India,M,,,46.9,,,,
,India,F,,,22633.97,,,,
,India,M,,,14638.2,,,,
,India,M,,,0.0,,,,
,India,M,,,9494.26,,,,
,India,M,,,2792.91,,,,
,India,M,,,241724.61,,,,
,India,M,,,10782.11,,,,
,India,M,,,33952.65,,,,
,India,M,,,1672.04,,,,
,India,F,,,255662.88,,,,
,India,M,,,10.72,,,,
,India,F,,,2735.14,,,,
,India,M,,,30133.56,,,,
,India,M,,,68058.89,,,,
,India,M,,,41935.66,,,,
,India,F,,,61740.42,,,,
,India,M,,,280474.18,,,,
,India,F,,,46165.35,,,,
,India,F,,,3644.25,,,,
,India,M,,,9557.12,,,,
,India,F,,,42588.55,,,,
